"producto","variedad","Precio Mayorista","Precio Minorista","Procedencia","observaciones","fecha","Mercado"
"Mandarina","Japonesa","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","23/11/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","23/11/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","grande","23/11/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","23/11/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","23/11/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","80   Bs.-/Arroba (@)","Santa Cruz","","23/11/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","80   Bs.-/Arroba (@)","Santa Cruz","","23/11/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","23/11/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","grande","23/11/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grande","23/11/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","completo","23/11/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","15   Bs.-/Kilo","Santa Cruz","","23/11/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","10   Bs.-/Unidad","Santa Cruz","grande","23/11/2013","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","Santa Cruz","","23/11/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","8   Bs.-/Kilo","Santa Cruz","","23/11/2013","Trinidad"
"Trigo","Pelado o Curtido","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","23/11/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","Beni","","23/11/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","23/11/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","23/11/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","22/11/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","22/11/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","22/11/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","22/11/2013","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","8   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","70   Bs.-/Arroba (@)","Santa Cruz","Emapa","22/11/2013","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","","22/11/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","62   Bs.-/100 U.","Santa Cruz","","22/11/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","chica","22/11/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","22/11/2013","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","8   Bs.-/25 U.","Beni","","22/11/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","22/11/2013","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","22/11/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","22/11/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Mandarina","Criolla","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","22/11/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","grande","22/11/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","70   Bs.-/Arroba (@)","Santa Cruz","","22/11/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","grande","22/11/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","12   Bs.-/Docena","Santa Cruz","grande","22/11/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","15   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","","22/11/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Beni","","22/11/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","22/11/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","12   Bs.-/3 Libras","Santa Cruz","","22/11/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","22/11/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","22/11/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","3   Bs.-/Kilo","Beni","mediano","22/11/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","15   Bs.-/Amarro","Santa Cruz","","21/11/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","21/11/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","21/11/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","21/11/2013","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","14   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","70   Bs.-/Arroba (@)","Santa Cruz","","21/11/2013","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","","21/11/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","65   Bs.-/100 U.","Santa Cruz","","21/11/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","21/11/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","21/11/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","21/11/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","21/11/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","","21/11/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","21/11/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","75   Bs.-/Arroba (@)","Santa Cruz","","21/11/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","80   Bs.-/Arroba (@)","Santa Cruz","","21/11/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","","21/11/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","completo","21/11/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","15   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","10   Bs.-/Unidad","Santa Cruz","","21/11/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Beni","","21/11/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","12   Bs.-/3 Libras","Santa Cruz","","21/11/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","Beni","","21/11/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","21/11/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","21/11/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","15   Bs.-/Amarro","Santa Cruz","","20/11/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","20/11/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","20/11/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","20/11/2013","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","frejol blanco","20/11/2013","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","20   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","70   Bs.-/Arroba (@)","Santa Cruz","","20/11/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","62   Bs.-/100 U.","Santa Cruz","","20/11/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","20/11/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","20/11/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","20/11/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","20/11/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","","20/11/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","20/11/2013","Trinidad"
"Oca","Negra","0   Bs.-/Arroba (@)","70   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","70   Bs.-/Arroba (@)","Santa Cruz","","20/11/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","granndes","20/11/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","18   Bs.-/Docena","Santa Cruz","grandes","20/11/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","15   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","7   Bs.-/Unidad","Santa Cruz","grandes","20/11/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Beni","","20/11/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","14   Bs.-/3 Libras","Santa Cruz","","20/11/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","20/11/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","mediana","20/11/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","3   Bs.-/Kilo","Santa Cruz","","20/11/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","15   Bs.-/Amarro","Santa Cruz","","19/11/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","19/11/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","19/11/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","19/11/2013","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","70   Bs.-/Arroba (@)","Santa Cruz","","19/11/2013","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","","19/11/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","62   Bs.-/100 U.","Santa Cruz","","19/11/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","19/11/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","5   Bs.-/Unidad","Santa Cruz","","19/11/2013","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","19/11/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","19/11/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","19/11/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","19/11/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","grande","19/11/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","19/11/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","80   Bs.-/Arroba (@)","Santa Cruz","","19/11/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","80   Bs.-/Arroba (@)","Santa Cruz","","19/11/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grandes","19/11/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","35   Bs.-/Kilo","Santa Cruz","completo","19/11/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","15   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","grandes","19/11/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","16   Bs.-/3 Libras","Santa Cruz","","19/11/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","Beni","","19/11/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","19/11/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","19/11/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","12   Bs.-/Amarro","Santa Cruz","pequeño amarro","15/11/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","15/11/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","15/11/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","15/11/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","15/11/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","15/11/2013","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","10   Bs.-/3 Libras","Santa Cruz","","15/11/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","20   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","15/11/2013","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Beni","","15/11/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","65   Bs.-/100 U.","Santa Cruz","mediano","15/11/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","15/11/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","15/11/2013","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","15/11/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","15/11/2013","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","15/11/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","","15/11/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","15   Bs.-/25 U.","Santa Cruz","","15/11/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","15/11/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","80   Bs.-/Arroba (@)","Santa Cruz","","15/11/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","80   Bs.-/Arroba (@)","Santa Cruz","","15/11/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","15/11/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","grande","15/11/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","20   Bs.-/Docena","Santa Cruz","mediano","15/11/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","completo","15/11/2013","Trinidad"
