"producto","variedad","Precio Mayorista","Precio Minorista","Procedencia","observaciones","fecha","Mercado"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","40   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","22/05/2012","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","52   Bs.-/Arroba (@)","Santa Cruz","princesa","22/05/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","65   Bs.-/100 U.","Santa Cruz","","22/05/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","22/05/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","22/05/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","22/05/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","22/05/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","22/05/2012","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","30   Bs.-/Docena","Santa Cruz","grandes y tiernitos","22/05/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","3   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","pequeña","22/05/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","22/05/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","22/05/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","Santa Cruz","","22/05/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","22/05/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","22/05/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","22/05/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grandes a Bs 2 c/u","22/05/2012","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","14   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","12   Bs.-/Unidad","Santa Cruz","cabeza grande","22/05/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","7   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","22/05/2012","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","30   Bs.-/Arroba (@)","Santa Cruz","","22/05/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","22/05/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","22/05/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","21/05/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Santa Cruz","","21/05/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","fresquita","21/05/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","7   Bs.-/Unidad","Santa Cruz","","21/05/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","21/05/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","21/05/2012","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","frejol blanco","21/05/2012","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","40   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","21/05/2012","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","52   Bs.-/Arroba (@)","Santa Cruz","harina princesa","21/05/2012","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Santa Cruz","","21/05/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","65   Bs.-/100 U.","Santa Cruz","","21/05/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","21/05/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","21/05/2012","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","6   Bs.-/25 U.","Beni","","21/05/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","21/05/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","21/05/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","a Bs 2 c/u","21/05/2012","Trinidad"
"Maiz","Duro","90   Bs.-/qq","3   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","21/05/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","21/05/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","21/05/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","21/05/2012","Trinidad"
"Papa","Imilla","0   Bs.-/Bolsa (10@)","25   Bs.-/Arroba (@)","Santa Cruz","del chapare","21/05/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","Santa Cruz","","21/05/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","21/05/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","21/05/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Beni","","21/05/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","14   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","10   Bs.-/Unidad","Santa Cruz","","21/05/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Beni","","21/05/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","21/05/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","21/05/2012","Trinidad"
"Yuca","Blanca","80   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","Beni","","21/05/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","21/05/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","19/05/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","19/05/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","19/05/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","19/05/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","19/05/2012","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Santa Cruz","","19/05/2012","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","8   Bs.-/Kilo","Santa Cruz","frejol camba","19/05/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Trinidad","","19/05/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","65   Bs.-/100 U.","Santa Cruz","","19/05/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","19/05/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","19/05/2012","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","8   Bs.-/25 U.","Beni","","19/05/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","7   Bs.-/25 U.","Beni","","19/05/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","19/05/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","9   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","19/05/2012","Trinidad"
"Maiz","Duro","70   Bs.-/qq","3   Bs.-/Kilo","Santa Cruz","","19/05/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","19/05/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","18   Bs.-/Kilo","Santa Cruz","","19/05/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","19/05/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","19/05/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","19/05/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","19/05/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","12   Bs.-/Docena","Beni","pequeño","19/05/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","19/05/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","7   Bs.-/Unidad","Santa Cruz","","19/05/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Santa Cruz","maduritos","19/05/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","7   Bs.-/Kilo","Santa Cruz","","19/05/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","19/05/2012","Trinidad"
"Yuca","Blanca","80   Bs.-/Bolsa (4@)","20   Bs.-/Arroba (@)","Beni","","19/05/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","19/05/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","3   Bs.-/Kilo","Santa Cruz","","19/05/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","18/05/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","18/05/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","18/05/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","18/05/2012","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","8   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Frejol","Negro","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","40   Bs.-/Kilo","Santa Cruz","en el centro de la ciudad","18/05/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","52   Bs.-/Arroba (@)","Santa Cruz","princesa","18/05/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","65   Bs.-/100 U.","Santa Cruz","","18/05/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","18/05/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","18/05/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","18/05/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","18/05/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","18/05/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","2   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","18/05/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","18   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","18/05/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","18/05/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","42   Bs.-/Arroba (@)","Santa Cruz","","18/05/2012","Trinidad"
"Papa","Imilla","0   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","Santa Cruz","","18/05/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","18/05/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grandes y verdoso","18/05/2012","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","pollo completo de 1/1/2","18/05/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","","18/05/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","9   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","18/05/2012","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","Beni","","18/05/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","mediana","18/05/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","3   Bs.-/Kilo","Santa Cruz","","18/05/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","17/05/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","17/05/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","38   Bs.-/Arroba (@)","Santa Cruz","","17/05/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","17/05/2012","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","50   Bs.-/Arroba (@)","Santa Cruz","","17/05/2012","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Santa Cruz","","17/05/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","60   Bs.-/100 U.","Santa Cruz","","17/05/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","17/05/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","17/05/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","17/05/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","17/05/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","20   Bs.-/Docena","Beni","","17/05/2012","Trinidad"
"Maiz","Duro","80   Bs.-/qq","3   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","17/05/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","17/05/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","17/05/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","Santa Cruz","","17/05/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","17/05/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grande","17/05/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","6   Bs.-/Unidad","Santa Cruz","mediano","17/05/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","6   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","17/05/2012","Trinidad"
"Yuca","Blanca","70   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","Beni","","17/05/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","17/05/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","3   Bs.-/Kilo","Santa Cruz","","17/05/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","16/05/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Santa Cruz","","16/05/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","16/05/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","16/05/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","45   Bs.-/Arroba (@)","Santa Cruz","","16/05/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","16/05/2012","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","Santa Cruz","","16/05/2012","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Frutilla","Sweet Charlie","0   Bs.-/Kilo","40   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","9   Bs.-/3 Libras","Santa Cruz","","16/05/2012","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","52   Bs.-/Arroba (@)","Santa Cruz","princesa","16/05/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","65   Bs.-/100 U.","Santa Cruz","","16/05/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","16/05/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","pequeña","16/05/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","16/05/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","16/05/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","9   Bs.-/3 Libras","Santa Cruz","","16/05/2012","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","25   Bs.-/Docena","Santa Cruz","","16/05/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","3   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","16/05/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","16/05/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","16/05/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","16/05/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","16/05/2012","Trinidad"
